snapshot_id,altitude,heading,latitude,longitude,radar_id,speed,squawk
1589265188,825,115,50.66625,0.60454,3852,46,1177
1589265198,825,114,50.66542,0.60728,3852,47,1177
1589265204,825,114,50.66487,0.60923,3852,47,1177
1589265216,825,115,50.66378,0.61279,3852,46,1177
1589265228,825,114,50.66263,0.61675,3852,47,1177
1589265234,825,114,50.66203,0.61863,3852,47,1177
1589265240,825,114,50.66150,0.62043,3852,47,1177
1589265246,825,114,50.66089,0.62246,3852,47,1177
1589265252,825,114,50.66034,0.62449,3852,48,1177
1589265259,825,114,50.65974,0.62644,3852,48,1177
1589265270,825,114,50.65860,0.63027,3852,47,1177
1589265276,825,115,50.65810,0.63201,3852,46,1177
1589265282,825,114,50.65745,0.63403,3852,47,1177
1589265288,825,114,50.65694,0.63580,3852,47,1177
1589265294,825,114,50.65638,0.63780,3852,48,1177
1589265300,825,114,50.65576,0.63981,3852,48,1177
1589265306,825,114,50.65521,0.64176,3852,48,1177
1589265312,825,114,50.65462,0.64371,3852,48,1177
1589265318,825,114,50.65407,0.64559,3852,48,1177
1589265324,825,114,50.65347,0.64762,3852,48,1177
1589265330,825,111,50.65298,0.64931,3852,47,1177
1589265336,825,104,50.65256,0.65145,3852,45,1177
1589265342,825,97,50.65233,0.65347,3852,43,1177
1589265352,825,93,50.65214,0.65636,3852,43,1177
1589265360,825,93,50.65201,0.65882,3852,43,1177
1589265368,825,93,50.65186,0.66193,3852,42,1177
1589265374,825,93,50.65178,0.66352,3852,42,1177
1589265380,825,93,50.65168,0.66527,3852,43,1177
1589265388,825,93,50.65155,0.66764,3852,43,1177
1589265394,825,93,50.65146,0.66951,3852,43,1177
1589265402,825,92,50.65132,0.67219,3852,44,1177
1589265490,825,71,50.65224,0.69958,3852,40,1177
1589265496,825,71,50.65260,0.70125,3852,41,1177
1589265502,825,65,50.65302,0.70291,3852,40,1177
1589265508,825,64,50.65356,0.70457,3852,39,1177
1589265514,825,61,50.65402,0.70616,3852,39,1177
1589265520,825,54,50.65466,0.70775,3852,39,1177
1589265540,825,51,50.65709,0.71252,3852,39,1177
1589265550,825,51,50.65819,0.71469,3852,39,1177
1589265562,825,51,50.65956,0.71736,3852,38,1177
1589265568,825,51,50.66024,0.71864,3852,38,1177
1589265574,825,52,50.66094,0.72005,3852,40,1177
1589265580,825,51,50.66171,0.72156,3852,39,1177
1589265586,825,52,50.66240,0.72293,3852,40,1177
1589265592,825,52,50.66309,0.72430,3852,39,1177
1589265598,825,52,50.66373,0.72554,3852,37,1177
1589265604,825,52,50.66437,0.72683,3852,39,1177
1589265610,825,51,50.66513,0.72836,3852,38,1177
1589265616,825,51,50.66579,0.72958,3852,38,1177
1589265622,825,51,50.66652,0.73104,3852,38,1177
1589265628,825,51,50.66721,0.73247,3852,38,1177
1589265634,825,51,50.66785,0.73370,3852,38,1177
1589265641,825,51,50.66853,0.73500,3852,38,1177
1589265652,825,52,50.66992,0.73772,3852,37,1177
1589265658,825,52,50.67057,0.73905,3852,37,1177
1589265664,825,53,50.67118,0.74039,3852,38,1177
1589265676,825,52,50.67248,0.74310,3852,39,1177
1589265682,825,52,50.67320,0.74455,3852,39,1177
1589265688,825,52,50.67379,0.74577,3852,39,1177
1589265694,825,53,50.67453,0.74729,3852,38,1177
1589265701,825,52,50.67522,0.74870,3852,39,1177
1589265713,825,52,50.67654,0.75145,3852,39,1177
1589265724,825,53,50.67784,0.75417,3852,38,1177
1589265730,825,52,50.67849,0.75554,3852,39,1177
1589265736,825,52,50.67925,0.75702,3852,39,1177
1589265743,825,51,50.67993,0.75835,3852,39,1177
1589265754,825,51,50.68128,0.76103,3852,39,1177
1589265760,825,51,50.68204,0.76251,3852,39,1177
1589265766,825,52,50.68272,0.76378,3852,39,1177
1589265772,825,50,50.68337,0.76503,3852,39,1177
1589265778,825,51,50.68403,0.76637,3852,39,1177
1589265784,825,51,50.68478,0.76785,3852,39,1177
1589265790,825,51,50.68547,0.76919,3852,39,1177
1589265796,825,51,50.68621,0.77072,3852,39,1177
1589265803,825,52,50.68698,0.77216,3852,39,1177
1589265815,825,52,50.68835,0.77491,3852,39,1177
1589265826,825,51,50.68966,0.77751,3852,39,1177
1589265832,825,50,50.69046,0.77899,3852,40,1177
1589265838,825,50,50.69119,0.78040,3852,40,1177
1589265845,825,50,50.69188,0.78174,3852,39,1177
1589265851,825,51,50.69259,0.78300,3852,39,1177
1589265858,825,50,50.69334,0.78448,3852,39,1177
1589265868,825,51,50.69469,0.78712,3852,38,1177
1589265874,825,52,50.69540,0.78857,3852,39,1177
1589265880,825,51,50.69609,0.78987,3852,39,1177
1589265887,825,51,50.69678,0.79124,3852,39,1177
1589265899,825,52,50.69820,0.79399,3852,39,1177
1589265906,825,52,50.69893,0.79539,3852,39,1177
1589265917,825,52,50.70030,0.79822,3852,39,1177
1589265924,825,52,50.70099,0.79955,3852,40,1177
1589265936,825,52,50.70241,0.80245,3852,40,1177
1589265942,825,52,50.70309,0.80378,3852,40,1177
1589265948,825,51,50.70383,0.80527,3852,39,1177
1589265954,825,50,50.70456,0.80668,3852,40,1177
1589265966,825,50,50.70602,0.80942,3852,40,1177
1589265972,825,50,50.70670,0.81078,3852,40,1177
1589265982,825,51,50.70804,0.81329,3852,39,1177
1589265990,825,51,50.70891,0.81499,3852,39,1177
1589266002,825,51,50.71033,0.81766,3852,39,1177
1589266008,825,52,50.71111,0.81915,3852,40,1177
1589266014,825,51,50.71177,0.82046,3852,39,1177
1589266026,825,50,50.71317,0.82321,3852,41,1177
1589266032,825,50,50.71394,0.82464,3852,40,1177
1589266044,825,50,50.71536,0.82746,3852,41,1177
1589266050,825,51,50.71605,0.82880,3852,39,1177
1589266060,825,50,50.71745,0.83153,3852,41,1177
1589266067,825,50,50.71820,0.83298,3852,41,1177
1589266074,825,50,50.71903,0.83452,3852,41,1177
1589266084,825,49,50.72029,0.83702,3852,41,1177
1589266100,825,49,50.72237,0.84097,3852,41,1177
1589266106,825,51,50.72296,0.84216,3852,42,1177
1589266112,825,51,50.72388,0.84394,3852,42,1177
1589266118,825,50,50.72456,0.84535,3852,41,1177
1589266124,825,50,50.72534,0.84684,3852,41,1177
1589266130,825,50,50.72607,0.84825,3852,41,1177
1589266136,825,49,50.72681,0.84969,3852,41,1177
1589266142,825,49,50.72755,0.85106,3852,41,1177
1589266149,825,49,50.72836,0.85255,3852,43,1177
1589266161,825,49,50.72992,0.85545,3852,41,1177
1589266167,825,50,50.73065,0.85686,3852,40,1177
1589266173,825,48,50.73143,0.85820,3852,41,1177
1589266185,825,50,50.73299,0.86102,3852,41,1177
1589266197,825,49,50.73450,0.86384,3852,41,1177
1589266210,825,48,50.73605,0.86673,3852,42,1177
1589266221,825,47,50.73761,0.86948,3852,41,1177
1589266233,825,48,50.73921,0.87223,3852,41,1177
1589266239,825,48,50.73994,0.87364,3852,41,1177
1589266245,825,48,50.74072,0.87505,3852,41,1177
1589266251,825,48,50.74150,0.87646,3852,41,1177
1589266262,825,49,50.74301,0.87920,3852,41,1177
1589266268,825,49,50.74376,0.88058,3852,41,1177
1589266274,825,49,50.74461,0.88210,3852,41,1177
1589266281,825,48,50.74534,0.88341,3852,42,1177
1589266287,825,48,50.74613,0.88486,3852,42,1177
1589266293,825,48,50.74692,0.88631,3852,42,1177
1589266304,825,48,50.74832,0.88890,3852,42,1177
1589266311,825,47,50.74925,0.89058,3852,44,1177
1589266322,825,46,50.75079,0.89323,3852,41,1177
1589266328,825,48,50.75148,0.89447,3852,40,1177
1589266335,825,47,50.75241,0.89607,3852,41,1177
1589266342,825,47,50.75320,0.89745,3852,41,1177
1589266354,825,48,50.75479,0.90027,3852,42,1177
1589266365,825,46,50.75642,0.90309,3852,42,1177
1589266372,825,48,50.75721,0.90446,3852,42,1177
1589266384,825,47,50.75884,0.90729,3852,41,1177
1589266396,825,48,50.76037,0.91003,3852,40,1177
1589266408,825,46,50.76191,0.91270,3852,41,1177
1589266419,825,47,50.76343,0.91535,3852,43,1177
1589266425,825,47,50.76433,0.91698,3852,43,1177
1589266432,825,48,50.76512,0.91843,3852,42,1177
1589266438,825,48,50.76591,0.91980,3852,42,1177
1589266444,825,47,50.76671,0.92125,3852,41,1177
1589266450,825,48,50.76746,0.92256,3852,41,1177
1589266456,825,47,50.76823,0.92397,3852,41,1177
1589266462,825,48,50.76906,0.92537,3852,41,1177
1589266468,825,48,50.76979,0.92671,3852,41,1177
1589266474,825,49,50.77057,0.92819,3852,41,1177
1589266480,825,48,50.77131,0.92956,3852,42,1177
1589266486,825,48,50.77217,0.93109,3852,42,1177
1589266492,825,48,50.77290,0.93239,3852,42,1177
1589266498,825,49,50.77373,0.93391,3852,43,1177
1589266504,825,49,50.77437,0.93510,3852,41,1177
1589266510,825,48,50.77524,0.93673,3852,41,1177
1589266516,825,48,50.77592,0.93796,3852,41,1177
1589266522,825,48,50.77675,0.93948,3852,41,1177
1589266528,825,45,50.77748,0.94074,3852,41,1177
1589266534,825,35,50.77835,0.94193,3852,41,1177
1589266540,825,32,50.77927,0.94284,3852,41,1177
1589266547,825,31,50.78044,0.94398,3852,42,1177
1589266554,825,32,50.78192,0.94542,3852,41,1177
1589266566,825,32,50.78389,0.94735,3852,41,1177
1589266572,825,31,50.78477,0.94818,3852,39,1177
1589266578,825,30,50.78577,0.94920,3852,40,1177
1589266585,825,31,50.78673,0.95017,3852,39,1177
1589266596,825,32,50.78882,0.95222,3852,41,1177
1589266603,825,30,50.78979,0.95314,3852,40,1177
1589266614,825,31,50.79167,0.95507,3852,39,1177
1589266621,825,31,50.79259,0.95596,3852,39,1177
1589266632,825,31,50.79456,0.95789,3852,39,1177
1589266638,825,32,50.79547,0.95878,3852,41,1177
1589266644,825,31,50.79641,0.95978,3852,39,1177
1589266650,825,32,50.79744,0.96078,3852,41,1177
1589266656,825,32,50.79836,0.96175,3852,40,1177
1589266666,825,31,50.79990,0.96329,3852,39,1177
1589266672,825,32,50.80087,0.96420,3852,40,1177
1589266678,825,32,50.80180,0.96520,3852,40,1177
1589266685,825,32,50.80278,0.96619,3852,40,1177
1589266696,825,32,50.80467,0.96806,3852,40,1177
1589266708,825,33,50.80660,0.97006,3852,41,1177
1589266714,825,32,50.80742,0.97088,3852,41,1177
1589266732,825,34,50.81053,0.97407,3852,41,1177
1589266738,825,32,50.81145,0.97504,3852,40,1177
1589266744,825,32,50.81241,0.97608,3852,40,1177
1589266750,825,32,50.81342,0.97711,3852,40,1177
1589266756,825,32,50.81428,0.97801,3852,40,1177
1589266762,825,32,50.81529,0.97905,3852,41,1177
1589266768,825,31,50.81630,0.98001,3852,39,1177
1589266774,825,31,50.81721,0.98098,3852,39,1177
1589266780,825,32,50.81818,0.98201,3852,40,1177
1589266792,825,31,50.82014,0.98402,3852,39,1177
1589266799,825,31,50.82111,0.98498,3852,39,1177
1589266810,825,32,50.82303,0.98684,3852,40,1177
1589266816,825,32,50.82392,0.98778,3852,41,1177
1589266822,825,32,50.82489,0.98877,3852,40,1177
1589266828,825,33,50.82591,0.98981,3852,41,1177
1589266834,825,33,50.82685,0.99075,3852,41,1177
1589266840,825,33,50.82788,0.99181,3852,41,1177
1589266846,825,33,50.82884,0.99285,3852,41,1177
1589266852,825,20,50.82990,0.99382,3852,40,1177
1589266858,825,3,50.83086,0.99404,3852,43,1177
1589266864,825,2,50.83216,0.99419,3852,42,1177
1589266870,825,2,50.83342,0.99426,3852,42,1177
1589266876,825,2,50.83456,0.99434,3852,42,1177
1589266886,825,2,50.83635,0.99456,3852,42,1177
1589266892,825,2,50.83761,0.99464,3852,42,1177
1589266898,825,4,50.83872,0.99480,3852,42,1177
1589266904,825,3,50.83993,0.99495,3852,43,1177
1589266910,825,5,50.84110,0.99510,3852,43,1177
1589266916,825,5,50.84235,0.99533,3852,42,1177
1589266922,825,12,50.84352,0.99564,3852,41,1177
1589266928,825,2,50.84468,0.99587,3852,43,1177
1589266934,825,9,50.84589,0.99609,3852,42,1177
1589266940,825,18,50.84697,0.99656,3852,42,1177
1589266946,825,25,50.84811,0.99723,3852,42,1177
1589266952,825,33,50.84912,0.99820,3852,41,1177
1589266958,825,41,50.85004,0.99938,3852,42,1177
1589266966,825,51,50.85124,1.00136,3852,43,1177
1589266972,825,61,50.85200,1.00317,3852,44,1177
1589266978,825,69,50.85251,1.00495,3852,43,1177
1589266985,825,77,50.85287,1.00688,3852,45,1177
1589266994,825,88,50.85315,1.00978,3852,47,1177
1589267014,825,120,50.85185,1.01738,3852,53,1177
1589267020,825,129,50.85092,1.01936,3852,55,1177
1589267026,825,139,50.84985,1.02106,3852,57,1177
1589267032,825,150,50.84848,1.02255,3852,58,1177
1589267038,825,161,50.84697,1.02358,3852,61,1177
1589267044,825,174,50.84518,1.02418,3852,63,1177
1589267068,825,215,50.83863,1.02135,3852,63,1177
1589267074,825,230,50.83717,1.01913,3852,63,1177
1589267084,850,245,50.83580,1.01564,3852,61,1177
1589267090,850,258,50.83530,1.01304,3852,58,1177
1589267096,825,267,50.83511,1.01052,3852,57,1177
1589267102,825,277,50.83521,1.00807,3852,56,1177
1589267108,825,286,50.83556,1.00563,3852,55,1177
1589267114,850,295,50.83608,1.00354,3852,53,1177
1589267120,825,306,50.83691,1.00143,3852,50,1177
1589267126,825,315,50.83784,0.99983,3852,48,1177
1589267132,825,323,50.83886,0.99846,3852,47,1177
1589267138,825,331,50.83998,0.99731,3852,45,1177
1589267144,825,341,50.84119,0.99655,3852,45,1177
1589267150,825,349,50.84240,0.99602,3852,44,1177
1589267178,825,23,50.84775,0.99709,3852,42,1177
1589267188,825,38,50.84967,0.99894,3852,43,1177
1589267196,825,42,50.85072,1.00035,3852,43,1177
1589267202,825,55,50.85143,1.00182,3852,43,1177
1589267210,825,66,50.85237,1.00443,3852,43,1177
1589267216,825,74,50.85278,1.00629,3852,44,1177
1589267226,825,86,50.85310,1.00926,3852,46,1177
1589267234,825,97,50.85306,1.01204,3852,48,1177
1589267240,825,106,50.85269,1.01438,3852,49,1177
1589267246,825,115,50.85214,1.01646,3852,53,1177
1589267253,825,126,50.85132,1.01861,3852,55,1177
1589267261,825,140,50.84981,1.02106,3852,56,1177
1589267268,825,151,50.84836,1.02264,3852,59,1177
1589267274,825,162,50.84673,1.02371,3852,60,1177
1589267280,825,173,50.84505,1.02425,3852,63,1177
1589267288,825,190,50.84230,1.02403,3852,64,1177
1589267294,825,202,50.84056,1.02314,3852,64,1177
1589267300,825,213,50.83901,1.02180,3852,64,1177
1589267310,825,222,50.83709,1.01913,3852,63,1177
1589267318,825,225,50.83509,1.01623,3852,63,1177
1589267324,825,225,50.83379,1.01418,3852,66,1177
1589267334,825,225,50.83177,1.01104,3852,62,1177
1589267340,825,225,50.83054,1.00918,3852,65,1177
1589267346,825,224,50.82916,1.00703,3852,65,1177
1589267352,850,224,50.82778,1.00487,3852,67,1177
1589267358,825,225,50.82648,1.00288,3852,65,1177
1589267364,825,225,50.82541,1.00113,3852,66,1177
1589267370,825,225,50.82394,0.99887,3852,65,1177
1589267376,825,224,50.82266,0.99679,3852,65,1177
1589267382,825,225,50.82133,0.99471,3852,66,1177
1589267388,825,225,50.82001,0.99270,3852,66,1177
1589267394,825,225,50.81880,0.99075,3852,64,1177
1589267400,825,223,50.81740,0.98855,3852,65,1177
1589267406,825,225,50.81612,0.98647,3852,66,1177
1589267412,825,224,50.81475,0.98434,3852,65,1177
1589267418,825,225,50.81340,0.98221,3852,64,1177
1589267425,825,225,50.81218,0.98016,3852,65,1177
1589267436,825,225,50.80957,0.97593,3852,65,1177
1589267442,825,225,50.80829,0.97392,3852,65,1177
1589267448,825,225,50.80702,0.97191,3852,65,1177
1589267454,825,225,50.80576,0.96977,3852,67,1177
1589267460,825,225,50.80440,0.96761,3852,66,1177
1589267472,825,225,50.80176,0.96344,3852,67,1177
1589267478,825,226,50.80046,0.96130,3852,66,1177
1589267484,825,225,50.79911,0.95917,3852,64,1177
1589267490,825,225,50.79789,0.95718,3852,64,1177
1589267496,825,225,50.79671,0.95529,3852,64,1177
1589267502,825,226,50.79529,0.95306,3852,65,1177
1589267508,825,226,50.79410,0.95106,3852,66,1177
1589267514,825,226,50.79282,0.94891,3852,65,1177
1589267520,825,226,50.79147,0.94673,3852,65,1177
1589267526,825,226,50.79026,0.94467,3852,65,1177
1589267532,825,226,50.78896,0.94254,3852,64,1177
1589267538,825,226,50.78770,0.94047,3852,65,1177
1589267544,825,225,50.78649,0.93842,3852,64,1177
1589267550,825,226,50.78523,0.93628,3852,65,1177
1589267557,825,226,50.78393,0.93422,3852,65,1177
1589267568,825,226,50.78141,0.93002,3852,65,1177
1589267574,825,226,50.78021,0.92796,3852,65,1177
1589267580,825,226,50.77890,0.92583,3852,65,1177
1589267586,825,226,50.77766,0.92374,3852,66,1177
1589267592,825,226,50.77639,0.92156,3852,65,1177
1589267598,825,227,50.77513,0.91942,3852,65,1177
1589267604,825,227,50.77387,0.91736,3852,65,1177
1589267610,825,228,50.77266,0.91515,3852,65,1177
1589267616,825,229,50.77145,0.91301,3852,64,1177
1589267622,850,228,50.77034,0.91097,3852,65,1177
1589267628,825,228,50.76906,0.90875,3852,64,1177
1589267634,825,229,50.76796,0.90675,3852,64,1177
1589267640,825,229,50.76663,0.90437,3852,65,1177
1589267646,825,228,50.76544,0.90214,3852,65,1177
1589267652,825,228,50.76421,0.89999,3852,66,1177
1589267658,825,228,50.76292,0.89769,3852,66,1177
1589267664,825,229,50.76164,0.89539,3852,65,1177
1589267670,825,229,50.76045,0.89331,3852,65,1177
1589267676,825,229,50.75926,0.89108,3852,64,1177
1589267682,825,228,50.75812,0.88900,3852,65,1177
1589267688,825,228,50.75693,0.88677,3852,65,1177
1589267694,825,229,50.75563,0.88448,3852,64,1177
1589267700,825,229,50.75455,0.88240,3852,65,1177
1589267706,825,229,50.75325,0.88005,3852,65,1177
1589267712,825,229,50.75217,0.87801,3852,65,1177
1589267718,825,229,50.75098,0.87586,3852,65,1177
1589267724,825,229,50.74979,0.87364,3852,65,1177
1589267730,825,229,50.74845,0.87120,3852,65,1177
1589267736,825,229,50.74731,0.86918,3852,64,1177
1589267742,825,229,50.74617,0.86696,3852,65,1177
1589267748,825,229,50.74511,0.86494,3852,64,1177
1589267754,825,229,50.74379,0.86257,3852,64,1177
1589267760,825,229,50.74260,0.86035,3852,64,1177
1589267766,825,230,50.74157,0.85838,3852,63,1177
1589267772,825,229,50.74031,0.85612,3852,64,1177
1589267778,825,229,50.73907,0.85389,3852,64,1177
1589267784,825,229,50.73788,0.85166,3852,65,1177
1589267790,825,228,50.73665,0.84951,3852,65,1177
1589267796,825,229,50.73541,0.84721,3852,65,1177
1589267808,825,229,50.73299,0.84283,3852,65,1177
1589267814,825,229,50.73180,0.84060,3852,65,1177
1589267820,825,229,50.73056,0.83838,3852,64,1177
1589267826,825,228,50.72946,0.83633,3852,65,1177
1589267832,825,229,50.72848,0.83443,3852,65,1177
1589267838,825,230,50.72704,0.83176,3852,66,1177
1589267845,825,230,50.72580,0.82947,3852,66,1177
1589267856,825,229,50.72351,0.82516,3852,65,1177
1589267862,825,230,50.72229,0.82283,3852,64,1177
1589267868,825,229,50.72104,0.82054,3852,65,1177
1589267874,825,230,50.71992,0.81833,3852,63,1177
1589267880,825,230,50.71880,0.81627,3852,64,1177
1589267886,825,231,50.71759,0.81398,3852,65,1177
1589267892,825,229,50.71643,0.81177,3852,66,1177
1589267900,825,231,50.71531,0.80956,3852,66,1177
1589267910,825,230,50.71285,0.80497,3852,66,1177
1589267916,825,229,50.71173,0.80284,3852,65,1177
1589267922,825,230,50.71051,0.80052,3852,64,1177
1589267928,825,230,50.70950,0.79859,3852,64,1177
1589267934,825,231,50.70824,0.79620,3852,64,1177
1589267940,825,231,50.70712,0.79392,3852,64,1177
1589267948,825,231,50.70589,0.79153,3852,65,1177
1589267954,825,229,50.70474,0.78938,3852,65,1177
1589267960,825,229,50.70360,0.78716,3852,65,1177
1589267966,825,231,50.70251,0.78507,3852,65,1177
1589267972,825,231,50.70139,0.78285,3852,64,1177
1589267978,825,231,50.70016,0.78040,3852,64,1177
1589267984,825,230,50.69907,0.77828,3852,64,1177
1589267995,825,229,50.69678,0.77377,3852,65,1177
1589268008,825,231,50.69445,0.76927,3852,66,1177
1589268014,825,231,50.69329,0.76698,3852,66,1177
1589268026,825,231,50.69092,0.76233,3852,66,1177
1589268032,825,232,50.68973,0.75999,3852,65,1177
1589268043,825,231,50.68739,0.75553,3852,64,1177
1589268050,825,231,50.68636,0.75348,3852,65,1177
1589268062,825,231,50.68391,0.74870,3852,65,1177
1589268068,825,231,50.68286,0.74654,3852,64,1177
1589268080,825,229,50.68048,0.74195,3852,65,1177
1589268092,825,231,50.67815,0.73742,3852,66,1177
1589268098,825,231,50.67704,0.73525,3852,66,1177
1589268104,825,231,50.67600,0.73326,3852,66,1177
1589268110,825,231,50.67472,0.73074,3852,66,1177
1589268117,825,232,50.67348,0.72836,3852,65,1177
1589268128,825,231,50.67114,0.72372,3852,66,1177
1589268134,825,231,50.67000,0.72148,3852,65,1177
1589268140,825,231,50.66895,0.71938,3852,64,1177
1589268146,825,231,50.66775,0.71700,3852,64,1177
1589268152,825,231,50.66666,0.71476,3852,66,1177
1589268158,825,232,50.66551,0.71245,3852,65,1177
1589268164,825,232,50.66443,0.71032,3852,65,1177
1589268170,825,232,50.66318,0.70782,3852,65,1177
1589268182,825,231,50.66093,0.70327,3852,66,1177
1589268189,825,231,50.65974,0.70088,3852,66,1177
1589268200,825,232,50.65750,0.69626,3852,65,1177
1589268206,825,232,50.65647,0.69414,3852,67,1177
1589268212,825,232,50.65517,0.69156,3852,67,1177
1589268218,825,232,50.65402,0.68925,3852,67,1177
1589268224,825,231,50.65288,0.68686,3852,66,1177
1589268230,825,233,50.65181,0.68471,3852,65,1177
1589268236,825,201,50.65033,0.68316,3852,64,1177
1589268242,825,198,50.64858,0.68209,3852,64,1177
1589268248,825,199,50.64693,0.68108,3852,64,1177
1589268254,850,200,50.64534,0.68019,3852,65,1177
1589268260,825,200,50.64354,0.67913,3852,64,1177
1589268267,825,201,50.64180,0.67804,3852,64,1177
1589268273,825,202,50.64013,0.67700,3852,63,1177
1589268285,825,207,50.63678,0.67462,3852,64,1177
1589268294,825,227,50.63454,0.67195,3852,67,1177
1589268302,825,244,50.63306,0.66843,3852,66,1177
1589268309,825,256,50.63240,0.66549,3852,63,1177
1589268316,825,270,50.63217,0.66215,3852,61,1177
1589268322,825,280,50.63242,0.65932,3852,58,1177
1589268330,825,293,50.63301,0.65636,3852,57,1177
1589268338,825,307,50.63412,0.65346,3852,54,1177
1589268344,825,318,50.63521,0.65159,3852,51,1177
1589268350,850,327,50.63635,0.65029,3852,49,1177
1589268356,825,337,50.63759,0.64921,3852,46,1177
1589268362,825,344,50.63878,0.64855,3852,44,1177
1589268368,825,353,50.64004,0.64819,3852,43,1177
1589268374,825,356,50.64125,0.64804,3852,42,1177
1589268396,825,25,50.64516,0.64953,3852,41,1177
1589268402,825,32,50.64618,0.65042,3852,41,1177
1589268410,825,43,50.64743,0.65210,3852,41,1177
1589268424,825,60,50.64899,0.65513,3852,40,1177
1589268432,825,68,50.64967,0.65740,3852,41,1177
1589268446,825,87,50.65023,0.66170,3852,43,1177
1589268468,825,113,50.64921,0.66876,3852,49,1177
1589268474,825,124,50.64844,0.67074,3852,51,1177
1589268480,825,123,50.64767,0.67254,3852,49,1177
1589268486,825,123,50.64683,0.67440,3852,49,1177
1589268493,825,122,50.64601,0.67631,3852,48,1177
1589268505,825,123,50.64446,0.68000,3852,49,1177
1589268516,825,122,50.64302,0.68353,3852,49,1177
1589268522,825,124,50.64230,0.68527,3852,49,1177
1589268528,825,123,50.64153,0.68715,3852,49,1177
1589268534,825,123,50.64064,0.68917,3852,51,1177
1589268540,825,123,50.63999,0.69073,3852,51,1177
1589268547,825,123,50.63906,0.69295,3852,51,1177
1589268553,825,122,50.63831,0.69481,3852,50,1177
1589268564,825,123,50.63672,0.69864,3852,51,1177
1589268570,825,123,50.63603,0.70038,3852,49,1177
1589268576,825,122,50.63521,0.70233,3852,49,1177
1589268582,825,123,50.63450,0.70409,3852,50,1177
1589268588,825,122,50.63365,0.70609,3852,50,1177
1589268594,825,122,50.63287,0.70797,3852,49,1177
1589268600,825,123,50.63209,0.70978,3852,50,1177
1589268606,825,123,50.63128,0.71174,3852,50,1177
1589268612,825,123,50.63054,0.71359,3852,49,1177
1589268618,825,122,50.62975,0.71545,3852,49,1177
1589268624,825,122,50.62903,0.71715,3852,48,1177
1589268630,825,122,50.62820,0.71903,3852,49,1177
1589268636,825,122,50.62743,0.72091,3852,49,1177
1589268642,825,122,50.62665,0.72286,3852,49,1177
1589268648,825,122,50.62592,0.72474,3852,50,1177
1589268654,825,122,50.62523,0.72643,3852,50,1177
1589268660,825,122,50.62441,0.72835,3852,50,1177
1589268666,825,122,50.62363,0.73023,3852,50,1177
1589268672,825,122,50.62289,0.73211,3852,49,1177
1589268678,825,123,50.62216,0.73386,3852,50,1177
1589268685,825,125,50.62123,0.73608,3852,51,1177
1589268696,825,129,50.61941,0.73955,3852,53,1177
1589268702,825,130,50.61839,0.74135,3852,52,1177
1589268709,825,130,50.61746,0.74321,3852,52,1177
1589268720,825,130,50.61560,0.74662,3852,52,1177
1589268726,825,130,50.61462,0.74841,3852,52,1177
1589268739,825,130,50.61271,0.75204,3852,53,1177
1589268750,825,130,50.61094,0.75531,3852,53,1177
1589268756,825,129,50.60978,0.75746,3852,54,1177
1589268762,850,130,50.60875,0.75932,3852,55,1177
1589268768,825,130,50.60773,0.76117,3852,53,1177
1589268774,825,130,50.60689,0.76273,3852,55,1177
1589268780,825,131,50.60573,0.76481,3852,55,1177
1589268786,825,131,50.60475,0.76652,3852,53,1177
1589268792,825,131,50.60372,0.76838,3852,51,1177
1589268798,825,131,50.60284,0.76998,3852,51,1177
1589268804,825,131,50.60184,0.77179,3852,51,1177
1589268810,825,131,50.60088,0.77352,3852,53,1177
1589268816,825,131,50.59987,0.77533,3852,54,1177
1589268822,825,131,50.59893,0.77706,3852,55,1177
1589268828,825,131,50.59791,0.77892,3852,55,1177
1589268834,850,131,50.59693,0.78062,3852,53,1177
1589268841,825,131,50.59584,0.78263,3852,53,1177
1589268853,825,131,50.59374,0.78624,3852,55,1177
1589268865,825,131,50.59176,0.78975,3852,53,1177
1589268876,825,131,50.58995,0.79295,3852,51,1177
1589268882,825,131,50.58897,0.79477,3852,53,1177
1589268888,825,131,50.58785,0.79673,3852,51,1177
1589268895,825,131,50.58682,0.79853,3852,53,1177
1589268907,825,131,50.58476,0.80222,3852,54,1177
1589268914,850,131,50.58375,0.80403,3852,55,1177
1589268924,850,95,50.58236,0.80764,3852,45,1177
1589268932,825,114,50.58199,0.80995,3852,50,1177
1589268940,825,131,50.58073,0.81277,3852,55,1177
1589268946,825,142,50.57954,0.81451,3852,56,1177
1589268952,825,152,50.57812,0.81588,3852,58,1177
1589268958,825,162,50.57677,0.81677,3852,59,1177
1589268964,825,174,50.57492,0.81732,3852,62,1177
1589268970,825,185,50.57323,0.81732,3852,64,1177
1589268976,850,196,50.57140,0.81682,3852,66,1177
1589268982,850,206,50.56970,0.81566,3852,67,1177
1589268988,850,219,50.56830,0.81418,3852,67,1177
1589268995,850,260,50.56714,0.81169,3852,60,1177
1589269016,825,303,50.56888,0.80417,3852,45,1177
1589269022,825,312,50.56965,0.80267,3852,46,1177
1589269030,825,324,50.57095,0.80081,3852,44,1177
1589269036,825,334,50.57221,0.79963,3852,43,1177
1589269043,825,342,50.57328,0.79896,3852,43,1177
1589269051,825,350,50.57500,0.79822,3852,41,1177
1589269058,825,356,50.57617,0.79807,3852,40,1177
1589269080,850,19,50.58008,0.79940,3852,38,1177
